payment_id,customer_id,amount,payment_date
5795,1249,999,2022-06-28
5796,1249,999,2022-01-05
5797,1249,999,2021-08-16
5798,1249,999,2023-09-13
5799,1250,699,2023-12-02
5800,1250,699,2021-08-30
5801,1250,699,2025-01-29
5802,1250,699,2021-06-07
5803,1250,699,2023-05-10
5804,1250,699,2022-09-18
5805,1250,699,2024-03-08
5806,1250,699,2022-10-10
5807,1250,699,2021-03-07
5808,1250,699,2022-05-02
5809,1250,699,2023-05-26
5810,1250,699,2023-09-25
5811,1251,499,2021-11-15
5812,1251,499,2024-04-17
5813,1251,499,2022-04-09
5814,1251,499,2021-01-03
5815,1251,499,2023-01-14
5816,1251,499,2024-10-31
5817,1251,499,2024-04-08
5818,1251,499,2023-03-03
5819,1251,499,2021-07-30
5820,1252,699,2024-03-28
5821,1252,699,2023-12-15
5822,1252,699,2023-12-10
5823,1252,699,2023-06-13
5824,1252,699,2025-01-04
5825,1252,699,2023-10-30
5826,1252,699,2024-01-19
5827,1252,699,2024-03-19
5828,1253,999,2022-11-05
5829,1253,999,2021-11-28
5830,1253,999,2024-10-23
5831,1253,999,2021-09-04
5832,1253,999,2021-09-01
5833,1253,999,2021-08-21
5834,1253,999,2024-07-22
5835,1253,999,2024-09-19
5836,1253,999,2024-04-24
5837,1254,699,2024-09-08
5838,1254,699,2021-10-18
5839,1254,699,2022-01-29
5840,1254,699,2023-02-15
5841,1254,699,2021-06-23
5842,1254,699,2024-02-23
5843,1254,699,2024-09-13
5844,1254,699,2022-10-20
5845,1255,499,2022-04-24
5846,1255,499,2022-07-26
5847,1255,499,2022-03-01
5848,1255,499,2021-02-07
5849,1255,499,2023-05-06
5850,1255,499,2021-10-21
5851,1255,499,2023-01-06
5852,1255,499,2024-06-24
5853,1255,499,2022-02-10
5854,1255,499,2023-05-06
5855,1255,499,2023-10-14
5856,1255,499,2021-07-27
5857,1255,499,2025-02-03
5858,1255,499,2022-10-22
5859,1256,999,2021-05-13
5860,1256,999,2021-02-06
5861,1256,999,2022-11-10
5862,1256,999,2021-12-23
5863,1256,999,2023-09-15
5864,1256,999,2021-01-16
5865,1256,999,2024-12-02
5866,1256,999,2023-01-30
5867,1256,999,2024-03-03
5868,1256,999,2024-05-05
5869,1256,999,2021-02-02
5870,1256,999,2024-04-05
5871,1256,999,2024-02-04
5872,1256,999,2022-08-25
5873,1257,499,2022-04-13
5874,1257,499,2023-05-16
5875,1257,499,2022-07-17
5876,1257,499,2024-09-07
5877,1257,499,2023-12-13
5878,1257,499,2023-05-03
5879,1257,499,2024-08-02
5880,1257,499,2022-01-18
5881,1257,499,2024-06-26
5882,1257,499,2021-06-01
5883,1257,499,2024-10-21
5884,1257,499,2022-06-29
5885,1257,499,2023-01-09
5886,1257,499,2021-07-03
5887,1258,999,2021-06-21
5888,1258,999,2024-09-14
5889,1258,999,2021-07-11
5890,1258,999,2021-07-19
5891,1258,999,2022-05-18
5892,1258,999,2024-12-21
5893,1258,999,2022-03-25
5894,1258,999,2024-04-05
5895,1259,499,2021-03-12
5896,1259,499,2022-12-29
5897,1259,499,2024-07-20
5898,1259,499,2022-07-31
5899,1259,499,2024-05-16
5900,1259,499,2023-03-30
5901,1259,499,2022-04-27
5902,1259,499,2021-04-27
5903,1259,499,2023-05-19
5904,1259,499,2023-02-04
5905,1259,499,2023-02-18
5906,1260,699,2022-03-05
5907,1260,699,2023-05-30
5908,1260,699,2024-05-16
5909,1260,699,2023-07-31
5910,1260,699,2025-01-16
5911,1260,699,2023-02-22
5912,1260,699,2024-12-26
5913,1260,699,2024-11-01
5914,1260,699,2023-10-10
5915,1260,699,2023-08-11
5916,1260,699,2023-07-03
5917,1260,699,2024-01-03
5918,1260,699,2021-04-03
5919,1260,699,2021-01-24
5920,1260,699,2023-06-11
5921,1261,499,2021-12-29
5922,1261,499,2024-12-21
5923,1261,499,2023-06-28
5924,1261,499,2021-06-28
5925,1261,499,2023-11-20
5926,1261,499,2022-04-29
5927,1261,499,2023-05-29
5928,1261,499,2021-11-02
5929,1261,499,2023-08-26
5930,1261,499,2021-06-23
5931,1261,499,2024-06-05
5932,1261,499,2022-02-20
5933,1261,499,2021-07-26
5934,1261,499,2021-08-16
5935,1261,499,2023-10-02
5936,1262,999,2023-01-15
5937,1262,999,2021-02-18
5938,1262,999,2025-02-07
5939,1262,999,2024-08-27
5940,1262,999,2021-07-23
5941,1262,999,2023-02-17
5942,1262,999,2024-05-21
5943,1262,999,2024-08-14
5944,1262,999,2024-07-03
5945,1263,499,2022-09-29
5946,1263,499,2022-03-15
5947,1263,499,2023-03-15
5948,1263,499,2021-10-11
5949,1263,499,2021-11-22
5950,1263,499,2021-10-08
5951,1263,499,2022-04-11
5952,1263,499,2021-03-31
5953,1263,499,2024-08-13
5954,1263,499,2022-10-02
5955,1264,699,2023-12-30
5956,1264,699,2024-07-10
5957,1264,699,2025-02-01
5958,1264,699,2022-02-08
5959,1264,699,2021-02-27
5960,1264,699,2022-12-11
5961,1264,699,2024-06-09
5962,1264,699,2021-04-01
5963,1264,699,2024-08-18
5964,1264,699,2024-04-11
5965,1264,699,2023-05-10
5966,1264,699,2024-10-28
5967,1265,699,2022-07-01
5968,1265,699,2023-04-04
5969,1265,699,2021-04-11
5970,1265,699,2022-12-30
5971,1265,699,2021-05-16
5972,1265,699,2023-09-05
5973,1265,699,2023-05-14
5974,1265,699,2021-10-19
5975,1265,699,2024-05-22
5976,1266,499,2022-03-08
5977,1266,499,2021-03-02
5978,1266,499,2023-06-08
5979,1266,499,2023-01-11
5980,1266,499,2021-03-08
5981,1266,499,2024-06-13
5982,1266,499,2022-10-24
5983,1266,499,2022-05-27
5984,1266,499,2024-01-07
5985,1266,499,2024-04-17
5986,1266,499,2021-06-05
5987,1266,499,2021-03-06
5988,1267,699,2024-12-23
5989,1267,699,2023-10-25
5990,1267,699,2021-07-13
5991,1267,699,2023-01-19
5992,1267,699,2022-01-08
5993,1267,699,2023-11-09
5994,1267,699,2021-06-25
5995,1267,699,2023-02-10
5996,1268,499,2021-02-06
5997,1268,499,2024-11-28
5998,1268,499,2022-03-16
5999,1268,499,2024-04-14
6000,1268,499,2023-03-08
6001,1268,499,2025-02-08
6002,1268,499,2022-01-02
6003,1268,499,2021-02-25
6004,1268,499,2023-03-24
6005,1268,499,2022-11-14
6006,1268,499,2021-04-20
6007,1269,699,2024-09-04
6008,1269,699,2022-03-15
6009,1269,699,2024-09-02
6010,1269,699,2021-07-31
6011,1269,699,2022-02-28
6012,1269,699,2021-11-04
6013,1269,699,2023-04-30
6014,1269,699,2023-12-05
6015,1269,699,2023-11-06
6016,1269,699,2022-09-03
6017,1269,699,2024-04-04
6018,1269,699,2021-07-01
6019,1270,499,2024-10-28
6020,1270,499,2021-01-22
6021,1270,499,2022-04-08
6022,1270,499,2022-09-20
6023,1270,499,2024-08-01
6024,1270,499,2023-12-14
6025,1270,499,2023-12-14
6026,1270,499,2023-06-24
6027,1270,499,2022-03-18
6028,1270,499,2024-11-13
6029,1270,499,2022-11-21
6030,1270,499,2021-10-09
6031,1271,499,2022-11-20
6032,1271,499,2022-03-09
6033,1271,499,2024-01-31
6034,1271,499,2021-09-12
6035,1271,499,2021-09-12
6036,1271,499,2021-02-01
6037,1271,499,2024-07-26
6038,1271,499,2024-04-12
6039,1271,499,2022-07-19
6040,1271,499,2022-04-17
6041,1271,499,2021-04-28
6042,1271,499,2021-01-23
6043,1272,699,2021-09-14
6044,1272,699,2022-02-27
6045,1272,699,2023-10-03
6046,1272,699,2022-12-27
6047,1272,699,2024-08-28
6048,1272,699,2021-08-21
6049,1272,699,2022-07-09
6050,1272,699,2023-07-05
6051,1272,699,2024-11-25
6052,1272,699,2023-06-14
6053,1272,699,2024-05-02
6054,1273,999,2021-12-22
6055,1273,999,2023-12-20
6056,1273,999,2022-11-27
6057,1273,999,2021-07-16
6058,1273,999,2023-07-21
6059,1273,999,2022-12-24
6060,1273,999,2022-05-25
6061,1273,999,2021-06-06
6062,1273,999,2024-12-19
6063,1273,999,2022-04-23
6064,1273,999,2025-01-18
6065,1273,999,2023-04-29
6066,1273,999,2024-02-05
6067,1274,699,2024-01-10
6068,1274,699,2022-04-06
6069,1274,699,2024-10-18
6070,1274,699,2021-04-25
6071,1274,699,2024-12-28
6072,1274,699,2022-04-06
6073,1274,699,2021-10-14
6074,1274,699,2024-05-28
6075,1275,699,2021-05-27
6076,1275,699,2021-09-25
6077,1275,699,2021-05-21
6078,1275,699,2024-11-15
6079,1275,699,2022-08-02
6080,1275,699,2021-09-20
6081,1275,699,2022-05-25
6082,1275,699,2021-12-13
6083,1275,699,2022-10-13
6084,1275,699,2021-01-01
6085,1275,699,2023-11-06
6086,1275,699,2023-01-24
6087,1276,499,2024-08-17
6088,1276,499,2023-01-06
6089,1276,499,2022-09-12
6090,1276,499,2023-02-14
6091,1276,499,2021-02-05
6092,1276,499,2022-05-28
6093,1276,499,2022-04-14
6094,1276,499,2022-09-18
6095,1276,499,2021-06-17
6096,1276,499,2024-03-02
6097,1276,499,2021-11-07
6098,1276,499,2021-06-29
6099,1276,499,2023-01-24
6100,1277,699,2021-12-25
6101,1277,699,2022-05-09
6102,1277,699,2024-04-04
6103,1277,699,2021-08-23
6104,1277,699,2024-07-03
6105,1277,699,2021-06-02
6106,1277,699,2024-07-19
6107,1277,699,2023-12-24
6108,1277,699,2024-06-10
6109,1277,699,2022-03-04
6110,1277,699,2022-08-03
6111,1278,699,2021-07-18
6112,1278,699,2023-08-22
6113,1278,699,2022-06-05
6114,1278,699,2021-06-21
6115,1278,699,2024-11-08
6116,1278,699,2023-07-04
6117,1278,699,2022-09-15
6118,1278,699,2024-01-17
6119,1278,699,2023-08-17
6120,1278,699,2021-09-10
6121,1278,699,2024-08-17
6122,1278,699,2024-12-29
6123,1278,699,2022-04-15
6124,1278,699,2022-01-02
6125,1279,699,2022-03-07
6126,1279,699,2022-01-15
6127,1279,699,2022-08-24
6128,1279,699,2021-06-28
6129,1279,699,2023-07-03
6130,1279,699,2023-03-10
6131,1279,699,2023-05-24
6132,1279,699,2023-08-13
6133,1279,699,2024-04-28
6134,1280,999,2023-04-25
6135,1280,999,2022-03-05
6136,1280,999,2021-04-02
6137,1280,999,2023-01-19
6138,1280,999,2021-07-03
6139,1280,999,2021-09-03
6140,1280,999,2024-02-15
6141,1280,999,2022-04-30
6142,1280,999,2024-05-14
6143,1280,999,2022-12-27
6144,1281,999,2021-03-03
6145,1281,999,2022-07-12
6146,1281,999,2022-09-04
6147,1281,999,2025-01-31
6148,1281,999,2024-01-15
6149,1281,999,2023-12-05
6150,1281,999,2021-02-08
6151,1281,999,2022-05-17
6152,1281,999,2021-12-16
6153,1281,999,2021-03-24
6154,1281,999,2022-08-10
6155,1281,999,2021-04-06
6156,1281,999,2022-06-17
6157,1281,999,2023-01-25
6158,1281,999,2024-04-28
6159,1282,499,2023-07-22
6160,1282,499,2021-12-19
6161,1282,499,2024-10-18
6162,1282,499,2023-05-31
6163,1282,499,2021-02-06
6164,1282,499,2021-02-21
6165,1282,499,2023-07-02
6166,1282,499,2023-01-30
6167,1282,499,2024-05-19
6168,1283,999,2021-08-25
6169,1283,999,2022-08-22
6170,1283,999,2023-06-09
6171,1283,999,2022-10-29
6172,1283,999,2023-01-30
6173,1283,999,2022-07-08
6174,1283,999,2022-01-08
6175,1283,999,2022-06-05
6176,1283,999,2024-01-26
6177,1283,999,2023-03-30
6178,1283,999,2024-06-07
6179,1283,999,2023-03-17
6180,1283,999,2021-12-05
6181,1283,999,2023-04-03
6182,1284,499,2021-07-06
6183,1284,499,2025-01-29
6184,1284,499,2022-09-07
6185,1284,499,2023-11-27
6186,1284,499,2022-05-05
6187,1284,499,2021-01-28
6188,1284,499,2023-06-04
6189,1284,499,2022-03-22
6190,1284,499,2024-03-17
6191,1284,499,2021-10-16
6192,1284,499,2023-03-18
6193,1284,499,2024-03-17
6194,1284,499,2022-08-27
6195,1285,699,2022-04-23
6196,1285,699,2023-10-14
6197,1285,699,2023-08-04
6198,1285,699,2022-09-10
6199,1285,699,2023-07-14
6200,1285,699,2024-01-04
6201,1285,699,2024-03-18
6202,1285,699,2024-10-15
6203,1285,699,2023-10-26
6204,1285,699,2021-11-06
6205,1285,699,2023-03-23
6206,1285,699,2022-07-17
6207,1285,699,2022-11-19
6208,1285,699,2021-08-27
6209,1286,699,2024-08-18
6210,1286,699,2024-07-26
6211,1286,699,2021-01-11
6212,1286,699,2021-10-30
6213,1286,699,2022-05-01
6214,1286,699,2023-07-09
6215,1286,699,2022-01-09
6216,1286,699,2024-10-29
6217,1286,699,2024-01-21
6218,1286,699,2021-05-22
6219,1286,699,2021-08-30
6220,1286,699,2024-03-03
6221,1286,699,2022-05-19
6222,1286,699,2023-10-17
6223,1286,699,2023-07-08
6224,1287,699,2024-04-27
6225,1287,699,2024-12-31
6226,1287,699,2025-01-04
6227,1287,699,2024-04-16
6228,1287,699,2021-04-07
6229,1287,699,2021-07-12
6230,1287,699,2022-02-03
6231,1287,699,2021-11-26
6232,1287,699,2021-03-29
6233,1287,699,2022-02-08
6234,1287,699,2023-11-17
6235,1287,699,2024-08-14
6236,1287,699,2024-06-25
6237,1288,999,2023-01-21
6238,1288,999,2023-04-17
6239,1288,999,2022-02-25
6240,1288,999,2021-08-26
6241,1288,999,2022-05-03
6242,1288,999,2022-08-02
6243,1288,999,2021-09-11
6244,1288,999,2023-08-28
6245,1288,999,2024-10-23
6246,1288,999,2023-12-27
6247,1288,999,2024-01-31
6248,1288,999,2024-10-14
6249,1289,699,2022-03-02
6250,1289,699,2022-09-01
6251,1289,699,2023-07-05
6252,1289,699,2022-05-27
6253,1289,699,2022-05-27
6254,1289,699,2022-03-11
6255,1289,699,2022-08-08
6256,1289,699,2021-08-27
6257,1289,699,2024-02-28
6258,1289,699,2023-03-02
6259,1290,499,2021-09-25
6260,1290,499,2024-05-15
6261,1290,499,2022-08-17
6262,1290,499,2023-11-25
6263,1290,499,2023-07-23
6264,1290,499,2022-01-26
6265,1290,499,2022-11-17
6266,1290,499,2021-11-20
6267,1290,499,2023-01-03
6268,1290,499,2023-05-12
6269,1290,499,2024-07-16
6270,1290,499,2022-03-20
6271,1290,499,2024-04-20
6272,1291,699,2023-01-25
6273,1291,699,2022-06-22
6274,1291,699,2022-03-10
6275,1291,699,2021-07-04
6276,1291,699,2023-12-17
6277,1291,699,2023-11-10
6278,1291,699,2023-03-28
6279,1291,699,2022-12-27
6280,1292,499,2021-08-06
6281,1292,499,2022-10-31
6282,1292,499,2022-12-01
6283,1292,499,2023-10-22
6284,1292,499,2024-09-05
6285,1292,499,2021-09-10
6286,1292,499,2021-09-24
6287,1292,499,2022-05-03
6288,1292,499,2023-05-30
6289,1292,499,2021-12-31
6290,1292,499,2022-02-01
6291,1292,499,2023-12-04
6292,1292,499,2024-12-17
6293,1292,499,2023-02-14
6294,1292,499,2022-02-10
6295,1293,499,2025-01-16
6296,1293,499,2023-03-19
6297,1293,499,2024-12-25
6298,1293,499,2023-02-05
6299,1293,499,2024-08-27
6300,1293,499,2024-09-03
6301,1293,499,2024-07-17
6302,1293,499,2021-11-09
6303,1293,499,2022-01-28
6304,1293,499,2023-08-15
6305,1293,499,2023-06-04
6306,1293,499,2021-11-22
6307,1294,499,2022-04-03
6308,1294,499,2021-07-07
6309,1294,499,2022-03-30
6310,1294,499,2024-12-15
6311,1294,499,2021-09-05
6312,1294,499,2022-07-06
6313,1294,499,2024-10-28
6314,1294,499,2022-12-05
6315,1294,499,2024-01-17
6316,1294,499,2023-03-06
6317,1294,499,2023-07-19
6318,1294,499,2023-10-30
6319,1295,499,2022-04-11
6320,1295,499,2024-04-21
6321,1295,499,2024-01-14
6322,1295,499,2021-07-07
6323,1295,499,2022-05-26
6324,1295,499,2024-07-04
6325,1295,499,2024-11-28
6326,1295,499,2023-03-30
6327,1295,499,2021-04-08
6328,1296,699,2024-09-13
6329,1296,699,2023-06-09
6330,1296,699,2022-05-05
6331,1296,699,2022-06-23
6332,1296,699,2024-08-02
6333,1296,699,2023-01-15
6334,1296,699,2022-03-30
6335,1296,699,2023-02-27
6336,1297,499,2021-09-25
6337,1297,499,2023-12-02
6338,1297,499,2024-08-27
6339,1297,499,2022-01-31
6340,1297,499,2025-01-08
6341,1297,499,2021-08-02
6342,1297,499,2022-08-16
6343,1297,499,2021-01-03
6344,1298,699,2023-08-24
6345,1298,699,2022-05-01
6346,1298,699,2023-11-18
6347,1298,699,2024-03-05
6348,1298,699,2023-12-25
6349,1298,699,2021-08-23
6350,1298,699,2021-04-18
6351,1298,699,2023-12-10
6352,1298,699,2021-11-19
6353,1298,699,2021-10-06
6354,1298,699,2022-10-30
6355,1299,499,2023-06-05
6356,1299,499,2023-04-18
6357,1299,499,2023-03-20
6358,1299,499,2023-08-01
6359,1299,499,2023-09-20
6360,1299,499,2024-01-06
6361,1299,499,2024-01-07
6362,1299,499,2021-10-08
6363,1299,499,2024-02-23
6364,1300,699,2023-12-09
6365,1300,699,2021-03-01
6366,1300,699,2022-08-21
6367,1300,699,2021-09-27
6368,1300,699,2021-12-08
6369,1300,699,2024-06-19
6370,1300,699,2023-09-18
6371,1300,699,2021-03-27
6372,1300,699,2022-10-11
6373,1300,699,2023-04-12
6374,1300,699,2025-02-04
6375,1300,699,2022-03-11
6376,1300,699,2023-02-18
6377,1301,499,2022-02-21
6378,1301,499,2022-02-22
6379,1301,499,2021-03-23
6380,1301,499,2021-09-21
6381,1301,499,2025-01-28
6382,1301,499,2023-02-19
6383,1301,499,2022-11-12
6384,1301,499,2024-07-09
6385,1301,499,2022-07-10
6386,1301,499,2024-03-28
6387,1301,499,2022-01-21
6388,1301,499,2022-03-04
6389,1302,499,2022-04-16
6390,1302,499,2021-03-21
6391,1302,499,2024-08-14
6392,1302,499,2023-05-28
6393,1302,499,2024-12-07
6394,1302,499,2021-11-22
6395,1302,499,2022-07-03
6396,1302,499,2023-08-28
6397,1302,499,2022-12-18
6398,1302,499,2024-01-08
6399,1302,499,2023-03-15
6400,1302,499,2021-08-04
6401,1302,499,2024-08-31
6402,1302,499,2022-08-04
6403,1303,699,2022-03-05
6404,1303,699,2022-02-10
6405,1303,699,2022-04-15
6406,1303,699,2023-06-06
6407,1303,699,2025-01-02
6408,1303,699,2021-01-23
6409,1303,699,2021-04-27
6410,1303,699,2022-06-05
6411,1303,699,2023-12-10
6412,1303,699,2024-05-08
6413,1303,699,2024-03-03
6414,1303,699,2024-01-15
6415,1303,699,2022-10-29
6416,1304,499,2022-09-09
6417,1304,499,2024-08-03
6418,1304,499,2021-11-27
6419,1304,499,2021-06-12
6420,1304,499,2022-05-05
6421,1304,499,2021-07-30
6422,1304,499,2024-10-25
6423,1304,499,2022-08-27
6424,1304,499,2023-05-11
6425,1304,499,2022-08-07
6426,1304,499,2023-07-14
6427,1304,499,2022-08-20
6428,1304,499,2023-08-22
6429,1305,699,2024-06-19
6430,1305,699,2023-08-31
6431,1305,699,2022-05-19
6432,1305,699,2022-10-06
6433,1305,699,2023-04-14
6434,1305,699,2024-03-26
6435,1305,699,2024-03-14
6436,1305,699,2024-08-06
6437,1305,699,2024-04-27
6438,1305,699,2023-03-20
6439,1305,699,2021-02-25
6440,1306,999,2021-09-27
6441,1306,999,2022-03-07
6442,1306,999,2023-09-08
6443,1306,999,2024-02-14
6444,1306,999,2021-01-07
6445,1306,999,2022-11-23
6446,1306,999,2023-08-28
6447,1306,999,2021-12-15
6448,1306,999,2022-12-25
6449,1307,499,2023-04-20
6450,1307,499,2025-01-11
6451,1307,499,2021-04-17
6452,1307,499,2023-06-17
6453,1307,499,2021-08-06
6454,1307,499,2022-05-21
6455,1307,499,2021-04-02
6456,1307,499,2023-10-29
6457,1307,499,2021-12-06
6458,1307,499,2023-05-23
6459,1307,499,2023-05-29
6460,1307,499,2023-09-03
6461,1307,499,2023-04-13
6462,1307,499,2021-01-10
6463,1308,999,2023-04-18
6464,1308,999,2023-01-18
6465,1308,999,2021-09-04
6466,1308,999,2022-11-15
6467,1308,999,2024-02-10
6468,1308,999,2023-02-11
6469,1308,999,2024-02-10
6470,1308,999,2024-01-31
6471,1308,999,2022-12-26
6472,1308,999,2022-02-02
6473,1309,699,2023-12-24
6474,1309,699,2022-11-05
6475,1309,699,2023-09-04
6476,1309,699,2022-04-27
6477,1309,699,2021-03-19
6478,1309,699,2022-01-17
6479,1309,699,2022-08-01
6480,1309,699,2021-10-27
6481,1309,699,2023-07-15
6482,1309,699,2021-01-07
6483,1310,699,2024-04-30
6484,1310,699,2022-12-31
6485,1310,699,2023-02-19
6486,1310,699,2021-01-04
6487,1310,699,2021-08-06
6488,1310,699,2021-03-20
6489,1310,699,2022-01-19
6490,1310,699,2024-02-29
6491,1311,699,2023-01-10
6492,1311,699,2024-10-25
6493,1311,699,2022-05-29
6494,1311,699,2022-01-16
6495,1311,699,2021-08-04
6496,1311,699,2022-06-28
6497,1311,699,2023-06-12
6498,1311,699,2024-03-21
6499,1311,699,2023-02-08
6500,1311,699,2023-08-09
6501,1312,999,2021-12-08
6502,1312,999,2024-05-19
6503,1312,999,2022-09-11
6504,1312,999,2022-05-28
6505,1312,999,2022-09-11
6506,1312,999,2021-03-06
6507,1312,999,2023-05-15
6508,1312,999,2023-04-12
6509,1312,999,2024-01-14
6510,1312,999,2023-08-05
6511,1312,999,2022-11-07
6512,1313,999,2021-06-15
6513,1313,999,2023-01-09
6514,1313,999,2021-03-03
6515,1313,999,2024-11-02
6516,1313,999,2022-03-23
6517,1313,999,2024-10-09
6518,1313,999,2022-05-27
6519,1313,999,2022-04-26
6520,1314,999,2023-08-19
6521,1314,999,2024-08-17
6522,1314,999,2024-08-30
6523,1314,999,2024-11-13
6524,1314,999,2023-12-09
6525,1314,999,2023-12-17
6526,1314,999,2022-06-29
6527,1314,999,2023-12-02
6528,1314,999,2021-08-21
6529,1314,999,2024-04-05
6530,1314,999,2023-01-07
6531,1315,999,2021-03-05
6532,1315,999,2022-04-09
6533,1315,999,2023-12-18
6534,1315,999,2023-12-12
6535,1315,999,2021-06-03
6536,1315,999,2022-05-11
6537,1315,999,2024-06-07
6538,1315,999,2021-09-08
6539,1315,999,2023-09-08
6540,1315,999,2022-08-15
6541,1315,999,2021-12-03
6542,1315,999,2024-07-12
6543,1316,999,2023-01-12
6544,1316,999,2023-01-17
6545,1316,999,2023-03-12
6546,1316,999,2023-03-08
6547,1316,999,2022-10-04
6548,1316,999,2022-04-21
6549,1316,999,2024-03-14
6550,1316,999,2022-03-29
6551,1316,999,2024-08-12
6552,1316,999,2022-06-10
6553,1316,999,2023-03-20
6554,1317,999,2023-09-01
6555,1317,999,2024-04-07
6556,1317,999,2022-04-14
6557,1317,999,2023-05-18
6558,1317,999,2023-06-02
6559,1317,999,2022-12-31
6560,1317,999,2021-03-22
6561,1317,999,2022-07-14
6562,1317,999,2024-07-08
6563,1317,999,2024-02-12
6564,1317,999,2023-07-20
6565,1317,999,2022-10-31
6566,1317,999,2023-04-21
6567,1318,499,2021-10-06
6568,1318,499,2021-12-21
6569,1318,499,2024-11-12
6570,1318,499,2021-01-21
6571,1318,499,2024-03-10
6572,1318,499,2023-09-19
6573,1318,499,2024-07-29
6574,1318,499,2022-09-24
6575,1318,499,2022-04-28
6576,1318,499,2023-05-30
6577,1318,499,2022-05-25
6578,1318,499,2021-04-29
6579,1319,999,2024-12-01
6580,1319,999,2024-03-14
6581,1319,999,2022-11-07
6582,1319,999,2022-12-06
6583,1319,999,2022-11-28
6584,1319,999,2024-11-28
6585,1319,999,2025-01-05
6586,1319,999,2025-01-30
6587,1320,699,2023-07-23
6588,1320,699,2024-06-24
6589,1320,699,2021-09-16
6590,1320,699,2024-10-10
6591,1320,699,2023-07-17
6592,1320,699,2022-01-25
6593,1320,699,2024-11-02
6594,1320,699,2021-05-11
6595,1320,699,2022-07-12
6596,1320,699,2022-09-18
6597,1320,699,2021-07-03
6598,1320,699,2022-10-03
6599,1321,999,2021-04-18
6600,1321,999,2024-10-19
6601,1321,999,2024-06-05
6602,1321,999,2021-11-26
6603,1321,999,2023-03-08
6604,1321,999,2022-09-13
6605,1321,999,2024-08-12
6606,1321,999,2023-06-04
6607,1321,999,2024-06-02
6608,1321,999,2024-11-23
6609,1321,999,2021-03-04
6610,1321,999,2024-10-04
6611,1321,999,2024-06-24
6612,1321,999,2024-05-18
6613,1322,699,2021-07-29
6614,1322,699,2022-01-04
6615,1322,699,2021-08-21
6616,1322,699,2021-01-15
6617,1322,699,2022-09-15
6618,1322,699,2021-05-21
6619,1322,699,2023-10-28
6620,1322,699,2022-11-30
6621,1322,699,2022-07-27
6622,1322,699,2022-02-15
6623,1322,699,2023-10-28
6624,1322,699,2022-12-31
6625,1322,699,2024-08-05
6626,1322,699,2024-03-03
6627,1323,999,2021-02-08
6628,1323,999,2022-05-10
6629,1323,999,2022-08-18
6630,1323,999,2023-08-05
6631,1323,999,2021-01-03
6632,1323,999,2022-07-05
6633,1323,999,2021-03-27
6634,1323,999,2022-12-05
6635,1323,999,2023-01-03
6636,1323,999,2023-01-25
6637,1323,999,2024-06-28
6638,1323,999,2024-09-05
6639,1324,699,2021-12-03
6640,1324,699,2022-09-10
6641,1324,699,2023-08-07
6642,1324,699,2022-11-12
6643,1324,699,2021-06-21
6644,1324,699,2023-02-19
6645,1324,699,2023-04-12
6646,1324,699,2022-06-13
6647,1325,499,2022-01-21
6648,1325,499,2022-03-03
6649,1325,499,2021-08-24
6650,1325,499,2022-03-13
6651,1325,499,2022-10-19
6652,1325,499,2025-01-24
6653,1325,499,2023-04-28
6654,1325,499,2023-03-28
6655,1325,499,2024-12-05
6656,1325,499,2023-01-28
6657,1325,499,2024-12-29
6658,1325,499,2022-11-29
6659,1325,499,2022-05-23
6660,1325,499,2023-02-05
6661,1325,499,2022-01-15
6662,1326,499,2022-10-10
6663,1326,499,2023-03-10
6664,1326,499,2022-12-07
6665,1326,499,2024-06-29
6666,1326,499,2022-04-02
6667,1326,499,2022-08-17
6668,1326,499,2023-10-10
6669,1326,499,2022-02-28
6670,1327,499,2021-04-19
6671,1327,499,2021-02-17
6672,1327,499,2023-05-30
6673,1327,499,2021-12-18
6674,1327,499,2023-11-05
6675,1327,499,2025-02-05
6676,1327,499,2023-01-23
6677,1327,499,2024-07-17
6678,1327,499,2024-04-17
6679,1327,499,2021-11-28
6680,1327,499,2025-02-04
6681,1327,499,2022-10-13
6682,1328,499,2024-07-16
6683,1328,499,2022-07-20
6684,1328,499,2021-10-21
6685,1328,499,2023-04-07
6686,1328,499,2024-10-01
6687,1328,499,2022-12-22
6688,1328,499,2021-05-14
6689,1328,499,2021-10-17
6690,1328,499,2024-05-17
6691,1328,499,2024-02-28
6692,1328,499,2021-02-02
6693,1328,499,2024-05-16
6694,1328,499,2024-09-19
6695,1329,699,2024-06-06
6696,1329,699,2023-06-09
6697,1329,699,2021-01-24
6698,1329,699,2021-12-11
6699,1329,699,2022-10-03
6700,1329,699,2024-07-21
6701,1329,699,2023-04-01
6702,1329,699,2022-01-11
6703,1329,699,2021-02-16
6704,1329,699,2024-08-14
6705,1329,699,2022-08-08
6706,1329,699,2021-07-21
6707,1330,999,2024-05-20
6708,1330,999,2021-01-16
6709,1330,999,2021-12-08
6710,1330,999,2022-10-06
6711,1330,999,2023-11-08
6712,1330,999,2022-05-30
6713,1330,999,2023-05-22
6714,1330,999,2021-11-01
6715,1330,999,2023-02-28
6716,1330,999,2021-03-04
6717,1330,999,2022-12-09
6718,1330,999,2023-02-01
6719,1330,999,2021-03-09
6720,1330,999,2023-12-12
6721,1330,999,2022-08-05
6722,1331,999,2024-08-04
6723,1331,999,2021-07-01
6724,1331,999,2024-04-24
6725,1331,999,2021-11-25
6726,1331,999,2024-03-26
